Group ID,Dataset,Entity ID,Entity name,address,city,company_owner,country,email,industry_sector,phone,Group size,Name similarity,Relatedness,Explanation
372,D1,1282,MediaHub Productions,1100 Broadcast Ln,Media City,Media Mogul,Mediatopia,contact@mediahubproductions.com,Media,6677889900,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
372,D2,1278,MediaHub Productions,123 Broadcast Blvd,Media City,Producer Show,USA,info@mediahubproductions.com,Media,1101122334,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
373,D1,1283,MediaMagic,852 Broadcast Blvd,Mediatown,Pat Media,Broadcastland,info@mediamagic.media,Media,7788990011,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
373,D2,1279,MediaMagic,55 Broadcast Blvd,Media City,Jack Broadcast,Mediaville,info@mediamagic.media,Media,123456789,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
374,D1,1284,MediaMagic Productions,909 Broadcast Lane,Media City,Producer Pam,Medialand,info@mediamagic.com,Media,7788990011,2,1.0,2,Entities are in different industries and countries.
374,D2,1280,MediaMagic Productions,1100 Broadcast Blvd,Media City,Producer Pat,Mediatopia,info@mediamagic.prod,Media,1990123456,2,1.0,2,Entities are in different industries and countries.
375,D1,1285,MediaPulse,12000 Broadcast Blvd,Mediaville,Chris M. News,Infotainia,contact@mediapulse.com,Media,9988776533,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
375,D2,1286,MediaPulse,1100 Broadcast Ln,Media City,Pat Media,Mediatopia,info@mediapulse.com,Media,8899012200,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
376,D1,1287,MediaSphere,12004 Broadcast Blvd,Mediaville,Jordan P. News,Infotainia,hello@mediasphere.com,Media,9988776537,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
376,D2,1290,MediaSphere,11000 Media Lane,Media City,Taylor Broadcast,Mediatopia,contact@mediasphere.com,Media,7788990020,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
377,D1,1288,MediaStream,909 Broadcast Blvd,Media City,Ivy News,Medialand,hello@mediastream.com,Media,1011121317,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
377,D2,1291,MediaStream,1115 Broadcast Blvd,Media City,Anchor News,NewsLand,contact@mediastream.com,Media,1123456793,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
378,D1,1290,MediaWave,1111 Broadcast Blvd,Media City,News Anchor,NewsLand,contact@mediawave.com,Media,1123456789,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
378,D2,1292,MediaWave,909 Broadcast Blvd,Media City,Olivia Garcia,WaveLand,info@mediawave.com,Media,9012345678,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
379,D1,1292,MediaWave Inc,505 Broadcast Ave,Media Town,Alex Media,Broadcastia,contact@mediawaveinc.com,Media,8899001122,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
379,D2,1294,MediaWave Inc.,1111 Broadcast Blvd,Media City,News Anchor,NewsLand,info@mediawaveinc.com,Media,1123456789,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
381,D1,1294,MediaWorks,951 Broadcast Blvd,Media City,Megan Media,Newslane,contact@mediaworks.com,Media,1230987654,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
381,D2,1297,MediaWorks,900 Broadcast Blvd,Media City,Sam Media,Mediatown,info@mediaworks.com,Media,1778899001,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
382,D1,1302,MoneySafe,104 Wealth Ave,Finance Town,Jamie Prosper,Wealthland,info@moneysafe.com,Finance,1556677226,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
382,D2,1300,MoneySafe,654 Money Blvd,Finance City,Morgan Cash,MoneyLand,info@moneysafe.com,Finance,5566778899,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
383,D1,1303,Motor Innovations,160 Motorway,Drive City,Harriet Fordson,Autoland,info@motorinnovations.com,Automotive,1555789124,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
383,D2,1301,Motor Innovations,1102 Drive St,Motor City,Jordan Drive,Autoland,contact@motorinnovations.com,Automotive,8899001144,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
386,D1,1314,MountainPeak Industries,300 Mountain Road,PeakCity,Pat Summit,Highland,support@mountainpeak.com,Mining,6600556677,2,1.0,2,Entities are in different industries and countries.
386,D2,1314,MountainPeak Industries,300 Mountain Rd.,RockCity,Pat Peak,StoneLand,info@mountainpeakindustries.com,Mining,9900556677,2,1.0,2,Entities are in different industries and countries.
387,D1,1316,MountainPeak Resorts,303 Summit Road,Highland,Climber Peak,Alpinia,info@mountainpeak.resort,Hospitality,7788990011,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
387,D2,1315,MountainPeak Resorts,456 Summit Rd,Highland,Rocky Cliff,Mountland,contact@mountainpeak.resorts,Hospitality,6677889900,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
388,D1,1335,Peak Performance,101 Fitness Drive,Sportstown,Jordan Athlete,Athletica,info@peakperformance.com,Sports,1444555777,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
388,D2,1332,Peak Performance,700 Fitness Ln,Sport City,Jordan Peak,Fitland,info@peakperformance.com,Sports,7778798081,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
389,D1,1337,PetCare Vets,909 Pet Street,Petville,Dr. Paws,Animalland,info@petcare.vet,Veterinary,1314151617,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
389,D2,1336,PetCare Vets,1212 Pet St,Petville,Dr. Paws,Animalland,contact@petcare.vet,Veterinary,1223456789,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
390,D1,1339,Pioneer Innovations,15003 Pioneer Rd,Tech City,J. Wise,Techland,support@pioneerinnovations.tech,Technology,1555000996,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
390,D2,1339,Pioneer Innovations,1010 Pioneer Rd,Innovate City,Paula Pioneer,Techland,info@pioneerinnovations.com,Technology,2333444555,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
391,D1,1340,Pioneer Tech,1010 Pioneer Rd,Innovate City,Patricia Pioneer,Techland,contact@pioneertechnology.com,Technology,2333444555,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
391,D2,1341,Pioneer Tech,130 Innovation Drive,Techville,Alex Quantum,Futuristan,contact@pioneertechnology.com,Information Technology,1234567897,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
392,D1,1343,PowerGrid,888 Electric Ave,PowerCity,Mona Power,PowerLand,contact@powergrid.com,Energy,1213141516,2,1.0,2,Entities are in different industries and countries.
392,D2,1346,PowerGrid,99 Electric Ave,Power City,Watt Power,Energyland,info@powergrid.com,Energy,2222333444,2,1.0,2,Entities are in different industries and countries.
395,D1,1354,Quantum Labs,134 Innovation Drive,Techville,Casey Quantum,Futuristan,labs@quantum.com,Information Technology,1234567801,2,1.0,2,Entities are in different industries and countries.
395,D2,1365,Quantum Labs,141 Innovation Drive,Techville,Taylor Quantum,Futuristan,labs@quantum.com,Information Technology,1234567801,2,1.0,2,Entities are in different industries and countries.
396,D1,1355,Quantum Networks,137 Innovation Drive,Techville,Jordan Quantum,Futuristan,networks@quantum.com,Information Technology,1234567899,2,1.0,2,Entities are in different industries and countries.
396,D2,1367,Quantum Networks,133 Innovation Drive,Techville,Morgan Quantum,Futuristan,networks@quantum.com,Information Technology,1234567800,2,1.0,2,Entities are in different industries and countries.
397,D1,1356,Quantum Solutions,127 Innovation Drive,Techville,Jordan Quantum,Futuristan,support@quantum.solutions,Information Technology,1234567893,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
397,D2,1368,Quantum Solutions,126 Innovation Drive,Techville,Jordan Quantum,Futuristan,support@quantum.solutions,Information Technology,1234567893,2,1.0,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
400,D1,1365,Real Estate Pros,753 Property Blvd,Estate City,Estate Agent,Landland,info@realestatepros.com,Real Estate,1123581321,2,1.0,0,"Constructo Supply Co. and Cyan Construction Co. are unrelated; different names, addresses, owners, and sectors."
400,D2,1378,Real Estate Pros,1010 Property Ln,Realtytown,Land Lord,Estateia,contact@realestatepros.real,Real Estate,1555000154,2,1.0,0,"Constructo Supply Co. and Cyan Construction Co. are unrelated; different names, addresses, owners, and sectors."
401,D1,1371,Renewable Dynamics,903 Solar Street,Energy City,Power Corp,Powerland,support@renewabledynamics.com,Energy,1777888999,2,1.0,0,"Coral Reef Productions and CyanSea Fisheries are unrelated; different names, addresses, owners, and sectors."
401,D2,1383,Renewable Dynamics,789 Solar Street,Eco City,Jordan Green,Sustainland,info@renewabledynamics.energy,Energy,9876543213,2,1.0,0,"Coral Reef Productions and CyanSea Fisheries are unrelated; different names, addresses, owners, and sectors."
402,D1,1379,Renewable Ventures,321 Greenway,Sunnytown,Eco Warrior,EcoLand,info@renewableventures.com,Energy,1234567890,2,1.0,0,"CraftTech Solutions and CyberTech Dynamics are unrelated; different names, addresses, owners, and sectors."
402,D2,1391,Renewable Ventures,33 Solar Drive,Eco City,Gordon Green,Greenland,info@renewableventures.com,Energy,9876543216,2,1.0,0,"CraftTech Solutions and CyberTech Dynamics are unrelated; different names, addresses, owners, and sectors."
403,D1,1380,RenewableTech Corp,323 Power Dr.,EnergyCity,Morgan Power,EcoLand,contact@renewabletechcorp.com,Energy,9988776655,2,1.0,0,"Creative Arts Studio and Creative Broadcasting are unrelated; different names, addresses, owners, and sectors."
403,D2,1392,RenewableTech Corp,125 Solar Ave,EcoCity,Eco Holdings,GreenLand,contact@renewabletech.com,Energy,1234567892,2,1.0,0,"Creative Arts Studio and Creative Broadcasting are unrelated; different names, addresses, owners, and sectors."
404,D1,1383,Retail Hub,951 Shop Ave,Retail City,Shop Keeper,Shopland,contact@retailhub.com,Retail,1098765432,2,1.0,5,"Creative Broadcasting and Dreamland Studios share the same address and similar industry, suggesting a possible relation."
404,D2,1395,Retail Hub,606 Market Street,Shop City,Jordan Seller,Retailand,support@retailhub.com,Retail,1444555666,2,1.0,5,"Creative Broadcasting and Dreamland Studios share the same address and similar industry, suggesting a possible relation."
405,D1,1385,Retail Realm,1212 Shop Street,Retail City,Shop Keeper,Shopland,info@retailrealm.com,Retail,6632334455,2,1.0,6,"Creative Broadcasts and Digital Media Group share the same city and similar industry, suggesting a possible relation."
405,D2,1397,Retail Realm,159 Shop Ave,Retail City,Ms. Shop Keeper,Shopland,info@retailrealm.com,Retail,2111222333,2,1.0,6,"Creative Broadcasts and Digital Media Group share the same city and similar industry, suggesting a possible relation."
407,D1,1387,Retail World,34 Shopping St,Retail Town,Rachel Retail,USA,support@retailworld.com,Retail,1098765432,2,1.0,10,"Creative Engines and Creative Engins are the same entity; identical address, owner, and sector."
407,D2,1402,Retail World,303 Market St,ShopCity,Karen Seller,RetailLand,info@retailworld.com,Retail,4455667788,2,1.0,10,"Creative Engines and Creative Engins are the same entity; identical address, owner, and sector."
408,D1,1388,RetailHub,753 Shop St,Retail City,Shopper Sue,RetailLand,info@retailhub.com,Retail,9876543224,2,1.0,10,"Creative Engins and Creative Engines are the same entity; identical address, owner, and sector."
408,D2,1404,RetailHub,15000 Shop St,Retail City,Rita Retail,Shopland,support@retailhub.com,Retail,4123456789,2,1.0,10,"Creative Engins and Creative Engines are the same entity; identical address, owner, and sector."
409,D1,1389,RetailHub Stores,707 Market Ave,Shop City,Retail Rita,Retailand,info@retailhub.com,Retail,5566778899,2,1.0,0,"Creative Media Studios and Digital Creators are unrelated; different names, addresses, owners, and sectors."
409,D2,1405,RetailHub Stores,707 Shop St,RetailCity,Shop Group,ShopLand,support@retailhubstores.com,Retail,7890123456,2,1.0,0,"Creative Media Studios and Digital Creators are unrelated; different names, addresses, owners, and sectors."
410,D1,1390,RetailMart,1500 Shopping Lane,Retail City,Shop Keeper,ShopLand,contact@retailmart.com,Retail,1314151617,2,1.0,0,"Creative Minds and Creative Minds Inc. are unrelated; different addresses, owners, and sectors."
410,D2,1406,RetailMart,159 Shopping St,RetailVille,Jordan Retail,ShopLand,contact@retailmart.com,Retail,4455667788,2,1.0,0,"Creative Minds and Creative Minds Inc. are unrelated; different addresses, owners, and sectors."
411,D1,1400,RiverFlow Hydraulics,198 River Rd,Flowtown,River Stream,Waterland,contact@riverflow.hydraulics,Engineering,4455667814,2,1.0,0,"Creative Minds Inc. and Digital Innovators Co. are unrelated; different names, addresses, owners, and sectors."
411,D2,1413,RiverFlow Hydraulics,404 River Rd,Watertown,Current Stream,Rivertown,info@riverflow.hyd,Engineering,4455667896,2,1.0,0,"Creative Minds Inc. and Digital Innovators Co. are unrelated; different names, addresses, owners, and sectors."
412,D1,1406,RuralHarvest,144 Harvest Rd,AgroCity,Field Crop Jr.,FarmLand,hello@ruralharvest.com,Agriculture,5566773356,2,1.0,0,"Creative Spaces and Eco City Transport are unrelated; different names, addresses, owners, and sectors."
412,D2,1426,RuralHarvest,1500 Country Rd,Countryside,Rural King,Agroland,contact@ruralharvest.agr,Agriculture,1990011223,2,1.0,0,"Creative Spaces and Eco City Transport are unrelated; different names, addresses, owners, and sectors."
413,D1,1409,SafeGuard,1010 Secure Ave,Safe City,Alex Protector,Protectland,contact@safeguard.com,Security,2112233445,2,1.0,0,"CrispCraze Foodz and Culinary Arts are unrelated; different names, addresses, owners, and sectors."
413,D2,1432,SafeGuard,1414 Secure Street,Safe City,Guard Secure,SecureLand,info@safeguard.com,Security,4456789012,2,1.0,0,"CrispCraze Foodz and Culinary Arts are unrelated; different names, addresses, owners, and sectors."
414,D1,1414,Savory Sensations,123 Flavor Street,Culinary City,Chef Spice,Foodland,contact@savorysensations.com,Food & Beverage,6677889907,2,1.0,0,"Culinary Arts and Culinary Concepts are unrelated; different names, addresses, owners, and sectors."
414,D2,1439,Savory Sensations,511 Culinary Lane,Foodville,Alexis Cook,Gastronomia,hello@savorysensations.com,Food & Beverage,9988776658,2,1.0,0,"Culinary Arts and Culinary Concepts are unrelated; different names, addresses, owners, and sectors."
415,D1,1431,SecureFin Investments,910 Wealth Avenue,Banktown,Cash Flow,Finland,contact@securefin.invest,Finance,9988776656,2,1.0,0,"Culinary Concepts and Culinary Creations Inc. are unrelated; different names, addresses, owners, and sectors."
415,D2,1448,SecureFin Investments,12 Money Blvd,FinanceCity,Wealth Group,WealthLand,contact@securefininvest.com,Finance,6789012346,2,1.0,0,"Culinary Concepts and Culinary Creations Inc. are unrelated; different names, addresses, owners, and sectors."
416,D1,1434,SecureFinance Group,1500 Money Blvd,Banktown,Finance Group,Finland,info@securefinance.com,Finance,4455667807,2,1.0,9,"Culinary Creations Inc. and Culinary Creations Ltd. are likely the same entity; similar names, identical address, owner, and sector."
416,D2,1449,SecureFinance Group,1212 Wealth Ave,Bank City,Finance Group,Moneyland,hello@securefinance.com,Finance,2445566778,2,1.0,9,"Culinary Creations Inc. and Culinary Creations Ltd. are likely the same entity; similar names, identical address, owner, and sector."
417,D1,1436,SecureNet IT,888 Cyber Lane,TechVille,Nina Secure,SecureLand,support@securenet.com,Information Technology,6655443322,2,1.0,9,"Culinary Creations Ltd. and Culinary Creations Inc. are likely the same entity; similar names, identical address, owner, and sector."
417,D2,1451,SecureNet IT,123 Cyber St,TechVille,Sam Secure,InnovateLand,info@securenet.com,Technology,1011121314,2,1.0,9,"Culinary Creations Ltd. and Culinary Creations Inc. are likely the same entity; similar names, identical address, owner, and sector."
419,D1,1441,SecureTech Systems,987 Safe St,Secure City,Guard Secure,USA,info@securetech.com,Security,1990011223,2,1.0,0,"Culinary Innovations and Culinary Masters are unrelated; different names, addresses, owners, and sectors."
419,D2,1458,SecureTech Systems,1212 Cyber St,Tech City,Liam Secure,Singapore,info@securetech.com,Technology,1314151617,2,1.0,0,"Culinary Innovations and Culinary Masters are unrelated; different names, addresses, owners, and sectors."
420,D1,1448,Sky High Airlines,202 Flight Way,Air City,Avery Pilot,Flyland,info@skyhighairlines.com,Aviation,1444555666,2,1.0,0,"Culinary Journeys and Culinary Wonders are unrelated; different names, addresses, owners, and sectors."
420,D2,1462,Sky High Airlines,987 Flight Path,Air City,Eve Flight,Utopia,contact@skyhigh.com,Aviation,1123581321,2,1.0,0,"Culinary Journeys and Culinary Wonders are unrelated; different names, addresses, owners, and sectors."
421,D1,1456,SkyHigh,300 Flight Rd,AeroCity,Avery Pilot,SkyLand,info@skyhigh.com,Aerospace,9900555500,2,1.0,0,"Culinary Masters and Culinary Creations Inc. are unrelated; different names, addresses, owners, and sectors."
421,D2,1468,SkyHigh,400 Flight Ave,AeroCity,Chris Pilot,SkyLand,info@skyhigh.com,Aerospace,3456789012,2,1.0,0,"Culinary Masters and Culinary Creations Inc. are unrelated; different names, addresses, owners, and sectors."
422,D1,1458,SkyHigh Airlines,500 Flight Path,Aero City,Avery Pilot,Flyland,contact@skyhighairlines.com,Transportation,1333444555,2,1.0,0,"Culinary Wonders and CulinaryCrafts are unrelated; different names, addresses, owners, and sectors."
422,D2,1469,SkyHigh Airlines,852 Flight Rd,Sky City,Ava Flight,Aeroland,info@skyhigh.com,Aviation,4400778899,2,1.0,0,"Culinary Wonders and CulinaryCrafts are unrelated; different names, addresses, owners, and sectors."
423,D1,1459,SkyHigh Airways,789 Flight Path,AirCity,Morgan Flight,Skyland,contact@skyhighairways.com,Aviation,1122334456,2,1.0,0,"CulinaryCrafts and CulinaryCreations are unrelated; different names, addresses, owners, and sectors."
423,D2,1471,SkyHigh Airways,321 Flight St,Airtown,Pilot Sky,Flyland,contact@skyhighairways.com,Aviation,2930313234,2,1.0,0,"CulinaryCrafts and CulinaryCreations are unrelated; different names, addresses, owners, and sectors."
424,D1,1460,SkyHigh Aviation,114 Flight Path,Sky City,Sky Pilot,Airland,info@skyhigh.aviation,Transportation,4455667807,2,1.0,0,"CulinaryCreations and Cultural Creations are unrelated; different names, addresses, owners, and sectors."
424,D2,1472,SkyHigh Aviation,303 Flight Path,Airfield,Aero Wing,Skyland,contact@skyhigh.avi,Aerospace,4455667895,2,1.0,0,"CulinaryCreations and Cultural Creations are unrelated; different names, addresses, owners, and sectors."
425,D1,1462,SkyHigh Construction,654 Builder Blvd,ConstructCity,Mason Stone,BuildLand,contact@skyhighbuild.com,Construction,9012345678,3,1.0,0,"Cultural Creations and Cure Clinic are unrelated; different names, addresses, owners, and sectors."
425,D1,1463,SkyHigh Constructions,789 High Rd,High City,Chris High,Highland,contact@skyhighconstructions.com,Construction,8899001122,3,1.0,0,"Cultural Creations and Cure Clinic are unrelated; different names, addresses, owners, and sectors."
425,D2,1473,SkyHigh Constructions,1212 Sky Dr.,BuildCity,Sky Corp,ConstructLand,support@skyhighconstructions.com,Construction,9900112233,3,1.0,0,"Cultural Creations and Cure Clinic are unrelated; different names, addresses, owners, and sectors."
426,D1,1469,SkyNet Communications,707 Connect Rd.,SkyCity,Sky Navigator,SkyLand,contact@skynet.com,Telecommunications,9900990040,2,1.0,0,"Cure Clinic and Cyan Construction Co. are unrelated; different names, addresses, owners, and sectors."
426,D2,1475,SkyNet Communications,999 Network Rd,ConnectCity,Net Master,TelecomLand,support@skynet.com,Telecommunications,3300330033,2,1.0,0,"Cure Clinic and Cyan Construction Co. are unrelated; different names, addresses, owners, and sectors."
427,D1,1490,Skyline Construction,606 Build Blvd,Construct City,Morgan Builder,Buildland,support@skyline.construct,Construction,1122334455,4,1.0,0,"Cyan Construction Co. and CyanSea Fisheries are unrelated; different names, addresses, owners, and sectors."
427,D2,1487,Skyline Construction,126 Build Ave,ArchCity,Arch Builder,DesignLand,build@skylineconstruction.com,Construction,4456789015,4,1.0,0,"Cyan Construction Co. and CyanSea Fisheries are unrelated; different names, addresses, owners, and sectors."
427,D1,1491,Skyline Constructions,789 Build Blvd,Construct City,Build Masters,Buildland,info@skyline.build,Construction,3456789012,4,1.0,0,"Cyan Construction Co. and CyanSea Fisheries are unrelated; different names, addresses, owners, and sectors."
427,D2,1488,Skyline Constructions,321 Build Blvd,Construct City,Ethan Builder,Buildland,info@skylineconstructions.com,Construction,2233445566,4,1.0,0,"Cyan Construction Co. and CyanSea Fisheries are unrelated; different names, addresses, owners, and sectors."
429,D1,1500,Skyline Interiors,1010 Skyline Blvd,Design City,Morgan Design,Archland,interiors@skylineconstruction.com,Construction,1112131417,2,1.0,0,"CyberTech Dynamics and Delicious Bites are unrelated; different names, addresses, owners, and sectors."
429,D2,1496,Skyline Interiors,125 Design Blvd,ArchCity,Arch Designer Jr.,DesignLand,info@skylineinteriors.com,Interior Design,4456789014,2,1.0,0,"CyberTech Dynamics and Delicious Bites are unrelated; different names, addresses, owners, and sectors."
430,D1,1502,Skyline Logistics,410 Build St,Construct City,Taylor Erect,BuildLand,logistics@skyline.com,Logistics,2233445583,2,1.0,0,"Delicious Bites and Delightful Bites are unrelated; different names, addresses, owners, and sectors."
430,D2,1497,Skyline Logistics,407 Build St,Construct City,Taylor Erect,BuildLand,logistics@skyline.com,Logistics,2233445573,2,1.0,0,"Delicious Bites and Delightful Bites are unrelated; different names, addresses, owners, and sectors."
431,D1,1503,Skyline Real Estate,410 Build St,Construct City,Taylor Erect,BuildLand,realestate@skyline.com,Real Estate,2233445582,2,1.0,0,"Delightful Bites and Design Masters are unrelated; different names, addresses, owners, and sectors."
431,D2,1499,Skyline Real Estate,410 Build St,Construct City,Taylor Erect,BuildLand,realestate@skyline.com,Real Estate,2233445576,2,1.0,0,"Delightful Bites and Design Masters are unrelated; different names, addresses, owners, and sectors."
432,D1,1505,Skyline Urban Planners,1418 Plan Rd,Constructopolis,Alex Skyline,Buildland,contact@skylineurban.com,Urban Planning,2233445579,2,1.0,0,"Design Masters and Digital Creations are unrelated; different names, addresses, owners, and sectors."
432,D2,1502,Skyline Urban Planners,504 Design Drive,Sky City,Design Holdings,Archland,info@skylineurbanplanners.com,Urban Planning,4455667792,2,1.0,0,"Design Masters and Digital Creations are unrelated; different names, addresses, owners, and sectors."
433,D1,1513,Smart Innovations,4040 Smart Avenue,Tech City,Creative Thinker,Techland,support@smartinnovations.com,Technology,6655667788,2,1.0,0,"Digital Creations and Digital Creators are unrelated; different names, addresses, owners, and sectors."
433,D2,1513,Smart Innovations,4040 Smart Ave,Tech City,Innovative Guru,Techland,contact@smartinnovations.com,Technology,6655667788,2,1.0,0,"Digital Creations and Digital Creators are unrelated; different names, addresses, owners, and sectors."
434,D1,1515,Smart Solutions,987 Smart Rd,Techville,Alex Smart,Innovatia,info@smartsolutions.com,Technology,1234567897,2,1.0,0,"Digital Creators and Digital Dreams are unrelated; different names, addresses, owners, and sectors."
434,D2,1516,Smart Solutions,149 Innovation Dr,Tech City,Innovator Group,Innovatia,info@smartsolutions.com,Technology,1122446695,2,1.0,0,"Digital Creators and Digital Dreams are unrelated; different names, addresses, owners, and sectors."
436,D1,1520,Smart Techies,951 Tech Park,Innovation City,Morgan Smart,Techland,support@smarttechies.com,Technology,1122446688,2,1.0,0,"Digital Dreems and Digital Dynamics are unrelated; different names, addresses, owners, and sectors."
436,D2,1519,Smart Techies,2020 Innovation Rd,Tech City,Tech Guru,Techland,info@smarttechies.com,Technology,6655667788,2,1.0,0,"Digital Dreems and Digital Dynamics are unrelated; different names, addresses, owners, and sectors."
437,D1,1521,Smart Ventures,5050 Smart Ave,Tech City,Venture Capitalist,Techland,ventures@smartventures.com,Technology,6655667788,2,1.0,0,"Digital Dynamics and Digital Dynmics are unrelated; different names, addresses, owners, and sectors."
437,D2,1520,Smart Ventures,406 Smart St,Tech City,Jordan Smart,Innovatia,ventures@smartventures.tech,Technology,1101122340,2,1.0,0,"Digital Dynamics and Digital Dynmics are unrelated; different names, addresses, owners, and sectors."
438,D1,1524,SmartBuild Innovations,124 Smart St,Smart City,Jordan Smart,Smartland,info@smartbuild.com,Construction,5566778899,2,1.0,0,"Digital Dynmics and Digital Enterprises are unrelated; different names, addresses, owners, and sectors."
438,D2,1524,SmartBuild Innovations,134 Smart St,Smart City,Morgan Smart,Smartland,info@smartbuildinnovations.com,Construction,5566778899,2,1.0,0,"Digital Dynmics and Digital Enterprises are unrelated; different names, addresses, owners, and sectors."
439,D1,1529,SmartEdu Solutions,102 Knowledge Blvd,Learnville,Dr. Clever,Educatia,support@smartedu.learn,Education,2233445567,2,1.0,0,"Digital Enterprises and Digital Harvest are unrelated; different names, addresses, owners, and sectors."
439,D2,1527,SmartEdu Solutions,1122 Knowledge Rd,Learnville,Jamie Wise,EduNation,support@smartedu.learn,Education,1555000444,2,1.0,0,"Digital Enterprises and Digital Harvest are unrelated; different names, addresses, owners, and sectors."
440,D1,1532,SmartLearn Institute,313 Learning Lane,Eduville,Casey Teach,Learnland,support@smartlearn.edu,Education,4455667789,2,1.0,0,"Digital Harvest and Digital Horizons are unrelated; different names, addresses, owners, and sectors."
440,D2,1532,SmartLearn Institute,1010 Learning Ln,Learn City,Dr. Edu Wise,Educatia,info@smartlearn.com,Education,1555678905,2,1.0,0,"Digital Harvest and Digital Horizons are unrelated; different names, addresses, owners, and sectors."
441,D1,1539,Solar Future Ltd,789 Solar St,Sun City,Charlie Sun,Utopia,info@solarfuture.com,Energy,2233445566,2,1.0,0,"Digital Horizons and Digital Innovators Co. are unrelated; different names, addresses, owners, and sectors."
441,D2,1539,Solar Future Ltd,789 Solar Way,Sun City,Sunny Ray,Solaria,info@solarfuture.com,Energy,6677889900,2,1.0,0,"Digital Horizons and Digital Innovators Co. are unrelated; different names, addresses, owners, and sectors."
444,D1,1543,SolarFlare Energy,188 Sunbeam Blvd,Desert City,Raymond Sun,Sunland,info@solarflare.solar,Energy,4455667814,2,1.0,0,"Digital Pioneers and Digital Solutions Corp. are unrelated; different names, addresses, owners, and sectors."
444,D2,1548,SolarFlare Energy,202 Solar St,Sun City,Sunny Ray,Solaria,info@solarflare.energy,Energy,1234567890,2,1.0,0,"Digital Pioneers and Digital Solutions Corp. are unrelated; different names, addresses, owners, and sectors."
445,D2,1550,SolarPower Inc,15 Solar Ave,Sunnytown,Samantha Green,Solaria,info@solarpower.sol,Energy,1234567890,2,1.0,0,"Digital Solutions Corp. and Digital Solutions Inc. are unrelated; different names, addresses, owners, and sectors."
445,D1,1545,SolarPower Inc.,123 Solar St,SunCity,Sunny Ray,Energyland,info@solarpowerinc.com,Energy,6699887766,2,1.0,0,"Digital Solutions Corp. and Digital Solutions Inc. are unrelated; different names, addresses, owners, and sectors."
447,D1,1553,SolarWave Energy,90 Solar St,Sun City,Liam Sun,Solaria,contact@solarwave.com,Energy,4455667788,2,1.0,0,"Digital Solutions Ltd. and Digital Ventures are unrelated; different names, addresses, owners, and sectors."
447,D2,1554,SolarWave Energy,400 Solar Ave,Sunnytown,Sunny Ray,Solaria,info@solarwave.energy,Energy,9988776655,2,1.0,0,"Digital Solutions Ltd. and Digital Ventures are unrelated; different names, addresses, owners, and sectors."
449,D1,1556,Solaris Power,606 Sun Blvd,Bright City,Sunny Ray,Solaria,contact@solaris.com,Energy,6677889900,2,1.0,0,"DigitalSolutions and DigitalWave are unrelated; different names, addresses, owners, and sectors."
449,D2,1558,Solaris Power,505 Sun Street,Solar City,Sun Group,Sustainia,contact@solaris.power,Energy,2233445566,2,1.0,0,"DigitalSolutions and DigitalWave are unrelated; different names, addresses, owners, and sectors."
450,D1,1567,Speedy Wheels,505 Drive Avenue,Motorville,Jamie Speed,Autoland,support@speedywheels.com,Automotive,6677889901,2,1.0,0,"DigitalWave and Dreamland Studios are unrelated; different names, addresses, owners, and sectors."
