name,sector,address,city,country,email,phone,owner,safety_grievances,pay_grievances,conditions_grievances,treatment_grievances,workload_grievances
Foodies,Food & Beverage,4040 Gourmet Rd,FoodCity,Tasteland,hello@foodies.com,1444555666,Chef Supreme,0,0,0,0,0
Fashion Forward,Retail,500 Style Street,Fashion City,Trendland,contact@fashionforward.com,3344556677,Trendsetters Inc,0,0,0,0,0
BuildTech,Construction,1212 Tech St,Tech City,Buildland,info@buildtech.com,5566778800,Jamie Tech,0,0,0,0,0
Build It Right,Construction,753 Build Blvd,Construct City,Buildland,contact@builditright.com,1667788990,Casey Builder,0,0,0,0,0
Tech Innovators,Technology,123 Silicon Avenue,Tech City,Innovatia,contact@techinnovators.com,1234567890,Alex Tech,0,0,0,0,0
WaterWorks Inc.,Utilities,456 Stream St,Watertown,Hydroland,info@waterworks.water,9988776659,Lake River,0,0,0,0,0
Fashion Forward,Fashion,404 Style Ave,Fashion City,Trendland,contact@fashionforward.com,7070707070,Designer Chic,0,0,0,0,0
FashionForward,Retail,789 Style Ave,Fashion Town,StyleLand,contact@fashionforward.com,5678901234,Alex Trend,0,0,0,0,0
Tech Innovators,Technology,101 Tech Park,Innovate City,Techland,contact@techinnovators.com,1234567890,Jamie Tech,0,0,0,0,0
TravelWorld Agency,Travel & Tourism,700 Adventure Ave.,Travel Town,Wanderland,info@travelworld.com,6677889900,Wendy Wander,0,0,0,0,0
HealthPlus Services,Healthcare,307 Wellness Way,Healthville,Mediland,contact@healthplusservices.com,4455667788,Jordan Wellness,0,0,0,0,0
EcoTech Innovations,Energy,789 Eco Ave,EcoCity,Sustainland,service@ecotechinnovations.com,9876543216,Jack Green,0,0,0,0,0
MediaHub Inc.,Media,909 Broadcast Blvd,Media City,Medialand,info@mediahub.com,1011121314,Ivy News,0,0,0,0,0
TechFlow Dynamics,Technology,808 Flow Ave.,FlowCity,TechLand,contact@techflow.com,9900445566,Flow Tech,0,0,0,0,0
Tech Innovations,Technology,10001 Tech Rd,Digital City,Techland,info@techinnovations.tech,1555000445,Jordan Wise,0,0,0,0,0
TechVille Innovations,Technology,128 Innovation Blvd,TechVille,TechLand,contact@techvilleinnovations.com,1234567895,Taylor Tech,0,0,0,0,0
TechnoFarm,Technology,12 Silicon Valley,TechCity,InnovateLand,info@technofarm.com,1234567890,Alice Tech,0,0,0,0,0
Healthy Harvest,Food & Beverage,106 Market St,Foodtown,Culinary,support@healthyharvest.com,2233445571,Diana Fresh,1,1,1,2,1
Tech Innovators Inc.,Technology,789 Silicon Blvd,Tech City,Utopia,contact@techinnov.ut,9876543210,Silicon Smith,0,0,0,0,0
BuildIt Construction,Construction,654 Builder Blvd,Construct City,BuildLand,info@buildit.com,5566778899,Eve Build,0,0,0,0,0
Urban Living,Real Estate,404 City St,Metropolis,Urbania,info@urbanliving.com,5566778899,Olivia Urban,0,0,0,0,0
UrbanSpace Realty,Real Estate,1212 Urban St,RealtyCity,EstateLand,info@urbanspacerealty.com,5123456789,Morgan Urban,0,0,0,0,0
Tech Pioneers,Technology,125 Silicon Ave,Techville,Innovatia,contact@techpioneers.com,1234567893,Charlie Innovator,2,3,1,2,3
FinServe,Finance,147 Money St,Finance City,Bankland,info@finserve.com,8899001122,Rich Banker,0,0,0,0,0
AquaMarine Services,Marine,753 Ocean Blvd,Seaside,WaterWorld,info@aquamarine.com,1123456789,Aqua Blue,0,0,0,0,0
Digital Dreams,Technology,505 Tech Park,Innovate,Digitalia,info@digitaldreams.com,9990001111,Techie Dreamer,0,0,0,0,0
EduPath,Education,40 Learning Lane,EduCity,EduNation,hello@edupath.com,5566778800,Teach Master,0,0,0,0,0
Green Future Corp,Energy,456 Green Road,Eco City,Greenland,future@greenfuture.com,9876543214,Ella Green,0,0,0,0,0
Constructive Solutions,Construction,411 Build St,Construct City,BuildLand,info@constructivesolutions.com,2233445574,Alex Plan,0,0,0,0,0
Tech Innovators,Technology,100 Innovation Way,Tech Town,Techland,contact@techinnovators.com,1234567890,Alice Tech,0,0,0,0,0
TechnoWheels Corp.,Technology,125 Innovation Drive,Techville,Innovatia,contact@technowheels.com,1234567892,Taylor Gear,0,0,0,0,0
Fashion Forward,Fashion,22 Style St,Fashion City,Stylia,contact@fashionforward.fash,5566778899,Kate Style,0,0,0,0,0
EcoBuild Corp,Construction,789 Green Street,Buildtown,Constructia,contact@ecobuild.co,1987654321,Builder Bob,2,1,0,0,0
Culinary Delights,Food & Beverage,321 Gourmet Rd,Foodtown,Gastronomia,contact@culinarydelights.com,2233445566,Jamie Cook,0,0,0,0,0
SecureNet Ltd.,Cybersecurity,1212 Secure Blvd,Safe City,Secureland,info@securenet.com,1434455667,Jordan Secure,0,0,0,0,0
HealthFirst Medical,Healthcare,456 Wellness Ave,Health City,Careland,contact@healthfirst.com,9876543210,Jamie Health,0,0,0,0,0
LogiMove,Logistics,1500 Transport Ave,Logi City,TrackLand,info@logimove.com,9900666679,Jordan Track,0,0,0,0,0
AgriSolutions,Agriculture,507 Farm Rd,Harvest City,AgriLand,support@agrisolutions.com,3344556684,Farmer Fiona,0,0,0,0,0
Digital Solutions,Technology,900 Digital Drive,TechVille,DigitalLand,info@digitalsolutions.com,778899001,Henry Tech,0,0,0,0,0
Urban Builders Inc,Construction,654 Build St,Constructville,Buildland,info@urbanbuilders.com,5566778899,Charlie Builder,0,0,0,0,0
Fashion Forward,Retail,789 Style Street,Fashion City,Trendland,contact@fashionforward.com,1122334455,Chris Style,0,0,0,0,0
Cloud Nine Airways,Aviation,702 Flight Path,Air City,Flyland,support@cloudnineairways.com,6677889902,Fly Holdings,0,0,0,0,0
Agri Growth,Agriculture,987 Farm Rd,Harvest Town,AgroLand,info@agrigrowth.com,6677889900,Farmer Joe,0,0,0,0,0
Sporty Goods,Sports,1010 Athlete Blvd,Sportstown,Athletica,contact@sportygoods.com,9900112233,Morgan Fitness,0,0,0,0,0
HealthPlus Services,Healthcare,1400 Wellness Way,HealthCity,HealthLand,support@healthplus.com,9900555566,Emma Health,0,0,0,0,0
Streamline Services,Utilities,789 Stream Street,Watertown,Hydroland,support@streamline.water,9988776655,Creek Brooks,0,0,0,0,0
FutureLearn Institute,Education,405 Learning Ln,Edu City,Learnland,institute@futurelearn.com,1223344557,Chris Learn,0,0,0,0,0
Tech Innovators,Technology,66 Innovation Drive,Tech City,Innovatia,contact@techinnovators.com,1555123457,Innovator Prime,0,0,0,0,0
UrbanEats,Food Services,456 Culinary Ave,FoodTown,GourmetLand,info@urbaneats.com,3456789012,Chef Urban,1,1,0,1,1
Digital Dynamics,Technology,369 Tech Blvd,DigitalCity,TechLand,support@digitaldynamics.com,1213141516,Mia White,0,0,0,0,0
FinTech Solutions,Finance,505 Money St,Finance City,Bankland,info@fintechsolutions.com,9876543214,Charlie Cash,0,0,0,0,0
Constructive Innovations,Construction,774 Build Blvd,Construct City,Buildland,info@constructiveinnovations.com,1667788908,Jordan Construct,0,0,0,0,0
Travel Ventures,Travel,909 Explore Rd,TravelCity,WanderLand,hello@travelventures.com,2345678901,Jack Green,0,0,0,0,0
Urban Designers,Construction,409 Build St,Construct City,BuildLand,contact@urbandesigners.com,2233445573,Morgan Plan,0,0,0,0,0
EduFuture Academy,Education,321 Learning Ave,Knowtown,Learnland,info@edufutureacademy.com,2233445566,Sarah Teach,0,3,1,0,2
Travel Explore,Travel,222 Adventure Rd,Travel City,Wanderland,info@travelexplore.com,1667788990,Wanderlust,0,0,0,0,0
TechnoVision,Technology,206 Tech Park,Innovate City,Techland,support@technovision.com,1234567896,Jordan Innovate,0,0,0,0,0
AutoDrive,Automotive,606 Car Ave,AutoCity,Carland,contact@autodrive.com,1556677889,Mr. Driver,0,0,0,0,0
JourneyPlanners,Travel,951 Journey Road,Travel City,Wanderland,hello@journeyplanners.travel,8899001122,Taylor Voyager,0,0,0,0,0
AutoDrive,Automotive,707 Drive St,Auto City,Carland,contact@autodrive.com,1889900112,Casey Driver,0,0,0,0,0
EduTech Pioneers,Education,321 Learning Loop,Knowledgeton,Learnia,contact@edutechpioneers.edu,2233445566,Prof. Insight,0,0,0,0,0
FashionForward,Fashion,700 Style St,Trend City,Fashionland,contact@fashionforward.com,4455667788,Alex Style,0,0,0,0,0
Green Solutions,Environmental Services,909 Eco Drive,Green City,EcoLand,info@greensolutions.com,1011121314,Grace Green,0,0,0,0,0
Aero Breeze,Aviation,704 Flight Path,Air City,Flyland,contact@aerobreeze.com,6677889904,Fly Holdings,0,0,0,0,0
Gourmet Bites,Food & Beverage,1212 Taste St,Flavor City,Foodland,hello@gourmetbites.com,1213141516,Chef Savory,0,0,0,0,0
DriveTech Solutions,Automotive,161 Motorway,Drive City,Autoland,support@drivetech.com,1555789125,Henry Fordson Jr.,0,0,0,0,0
FarmInnovate,Agriculture,127 Harvest Rd,AgroCity,FarmLand,info@farminnovate.com,5566773348,Field Crop,0,0,0,0,0
AquaLife Services,Utilities,107 Waterway Blvd,Hydro City,Aquatica,info@aqualife.com,1122334461,Morgan Waters,0,0,0,0,0
AeroLift Services,Aviation,789 Skyway Blvd,Aero City,Flyland,support@aerolift.air,1122334455,Casey Pilot,0,1,0,0,0
Future Education Solutions,Education,403 Knowledge Rd,Learn City,Eduworld,support@futureedu.com,6677889903,Taylor Scholar,0,0,0,0,0
Smart Construction Co.,Construction,125 Smart St,Smart City,Smartland,contact@smartconstruction.com,5566778899,Morgan Smart,0,0,0,0,0
EduLearn Institute,Education,789 Knowledge Rd,Learnville,EduLand,contact@edulearn.com,1122334455,Alice Johnson,0,0,0,0,0
Eco Builders,Construction,456 Greenway,Eco City,Buildland,info@ecobuilders.construct,9876543211,Eco Builder,0,0,0,0,0
Green Energy Solutions,Energy,123 Solar Street,Eco City,Greenland,info@greenenergysolutions.com,1234567890,Alice Green,0,0,0,0,0
Travel Explore,Travel,800 Adventure Rd,Explore City,Wanderland,contact@travelexplore.com,6677889900,Morgan Wander,0,0,0,0,0
Tech Innovators Ltd,Technology,132 Tech Avenue,Innovate City,Techland,ltd@techinnovators.com,1234567899,Jamie Lee,0,0,0,0,0
MoneySafe,Finance,654 Money Blvd,Finance City,MoneyLand,info@moneysafe.com,5566778899,Morgan Cash,0,0,0,0,0
Epicurean Escape,Hospitality,708 Gourmet Ave,FoodTown,TasteLand,info@epicureanescape.com,7890123460,Grace Purple,0,0,0,0,0
AquaTech Innovations,Utilities,1122 Waterway Blvd,HydroCity,Aquaterra,info@aquatech.com,1314151617,Jordan Aqua,2,3,2,1,2
Future Bright Academies,Education,789 Learning Lane,Learn City,EduLand,info@futurebrightacademies.com,6677889901,Patrick Bright,0,0,0,0,0
AquaPure Water Co.,Utilities,202 Water Way,Aqua City,Waterland,info@aquapure.com,1334455667,Liam Waters,0,0,0,0,0
Auto Dynamics,Automotive,404 Drive Dr,Motor City,Autoland,info@autodynamics.com,1556677889,Sam Drive,0,0,0,0,0
UrbanStyle Architects,Architecture,202 Design Blvd,Urbania,Designland,info@urbanstyle.com,5566778899,Alex Urban,1,1,0,0,1
Media Masters,Media,505 Broadcast Blvd,Media City,Broadcastland,info@mediamasters.com,9999000111,Sam Media,0,0,0,0,0
AutoDrive Inc.,Automotive,987 Drive Ave,Motor City,AutoLand,support@autodrive.com,17005551234,Auto Group,0,0,0,0,0
EcoTech,Technology,106 Innovation Dr,Techville,Innovatia,info@ecotech.tech,1234567896,Alex Green,0,0,0,0,0
EduTech Pioneers,Education,321 Learning Lane,Edutown,Learnia,contact@edutechpioneers.com,2233445566,Alex Learn,0,0,0,0,0
Auto Dynamics,Automotive,202 Drive Avenue,Motor City,Japan,contact@autodynamics.com,9988776655,Jordan Kim,0,0,0,0,0
EduTech Pioneers,Education,654 Learning Ln,Edutown,Learnland,info@edutechpioneers.com,3344556677,Eli Educate,0,0,0,0,0
Healthy Foods Co.,Food & Beverage,88 Nutrition Street,FoodVille,HealthLand,info@healthyfoods.com,4455667801,Jamie Health,0,0,0,0,0
SafeGuard Security,Security,753 Secure Ln,SafeCity,USA,info@safeguard.com,1987654328,Frank Secure,0,0,0,0,0
AgriFuture,Agriculture,123 Future Rd,Agri Town,Farmland,future@agrifuture.agri,8899001177,Farmer Joe,0,0,0,0,0
Auto Dynamics,Automotive,1010 Motorway,Car City,Autoland,contact@autodynamics.auto,4567890123,Drive Fast,0,0,0,0,0
Smart Learning Solutions,Education,406 Knowledge Rd,Learn City,Eduworld,info@smartlearning.com,6677889911,Alex Educator,0,0,0,0,0
Health First,Healthcare,456 Wellness Blvd,Health City,Careland,contact@healthfirst.com,1987654321,Dr. John Care,0,0,0,0,0
AgroTech Farms,Agriculture,222 Harvest Rd,Agro Town,Farmville,contact@agrotechfarms.com,2233445566,Patricia Grow,0,0,0,0,0
BlueSky Enterprizes,Aerospace,100 Skyway Blvd.,AeroCity,Skyland,contact@blueskyenterprises.com,9900334455,Sam Blue,0,0,0,0,0
Foodies Delight,Food & Beverage,808 Gourmet St.,Taste Town,FoodLand,contact@foodiesdelight.com,8901234567,Food Holdings,0,0,0,0,0
Quantum Innovations,Information Technology,130 Innovation Drive,Techville,Futuristan,contact@quantuminnovations.com,1234567897,Jordan Quantum,0,0,0,0,0
Tech Innovators,Technology,101 Tech Park,Innovate City,TechLand,contact@techinnovators.com,9900112233,Innovate Holdings,0,0,0,0,0
TravelTech Adventures,Travel,1100 Journey Road,TravelTown,ExploreLand,contact@traveltechadventures.com,9900112233,Explore Group,0,0,0,0,0
Green Energy Solutions,Energy,456 Greenway Blvd,Eco Town,Sustainia,info@greenenergy.com,9876543210,Pat Green,0,0,0,0,0
Digital Dreams,Technology,111 Dream Blvd,Tech City,Techland,info@digitaldreams.com,6666778899,Diana Digital,0,0,0,0,0
Adventure Heights,Tourism,511 Summit St,Highland,Mountland,contact@adventureheights.com,6677889904,Climber Hill,0,0,0,0,0
GreenEnergy Corp,Energy,101 Solar Rd,Eco City,Greenland,info@greenenergy.energy,1777888999,Eli Power,0,0,0,0,0
TechBuild Innovations,Technology,456 Tech Ave,Innovate City,Techland,info@techbuild.com,1234567890,Jamie Tech,0,0,0,0,0
Tech Pioneers Ltd,Technology,1313 Innovation St,Tech City,Futureland,support@techpioneers.com,3123456789,Innovator Guy,0,0,0,0,0
TechSolutions,Technology,123 Innovation Drive,Techville,Innovatia,info@techsolutions.io,1234567890,Sam Innovator,0,0,0,0,0
EduTech Pioneers,Education,400 Learning Ln,Knowledgetown,Learnland,info@edutechpioneers.edu,2233445566,Professor Learn,0,0,0,0,0
Ray's Solar Tech,Energy,192 Sunbeam Blvd,Desert City,Sunland,info@raysolar.tech,4455667816,S. Ray,0,0,0,0,0
Artistic Expressions,Art,707 Canvas Street,Artville,Creativia,info@artisticexpressions.com,1555666777,Arty Paint,0,0,0,0,0
OrangeOrbit Aerospace,Aerospace,303 Orange Blvd.,OrangeCity,OrangeLand,info@orangeorbit.com,3300330066,Orange Aviator,0,0,0,0,0
TechSavvy Innovations,Technology,1020 Savvy Ln.,TechVille,TechLand,innovate@techsavvyinnovations.com,9900223349,Chris Savvy,0,0,0,0,0
Foodies Delight,Food & Beverage,321 Tasty St,Flavor Town,Gourmetia,hello@foodiesdelight.com,9988776655,Chef Delight,0,0,0,0,0
GreenTech Solutions,Renewable Energy,200 Greenway Ave.,EcoCity,Greenland,info@greentechsolutions.com,9900445566,Alex Green,0,0,0,0,0
FashionForward,Fashion,909 Style St,Fashion City,Styleland,info@fashionforward.com,1101122334,Pat Style,0,0,0,0,0
GreenFuture,Renewable Energy,300 Solar Ave,Sun City,EcoLand,info@greenfuture.com,9900334455,Pat Solar,0,0,0,0,0
AgriGrowth,Agriculture,789 Farm Rd,Agroville,Farmia,info@agrigrowth.com,1555666777,Farmer Joe,0,0,0,0,0
Tech Solutions Group,Technology,700 Tech Park,Innovation City,TechLand,info@techsolutions.com,8901234567,Frank Green,0,0,0,0,0
Digital Solutions,Technology,909 Tech Park,Digital City,India,info@digitalsolutions.com,1011121314,Raj Patel,0,0,0,0,0
Media Masterz,Media,606 Broadcast Lane,Media City,Mediatopia,contact@mediamasterz.media,7788990011,News Anchor,0,0,0,0,0
Adventure Outdoors,Recreation,404 Adventure Ln,Explore City,Adventuria,info@adventureoutdoors.com,1555666777,Trail Blazer,0,0,0,0,0
Finance Gurus,Finance,11000 Money Blvd,FinanceCity,WealthLand,contact@financegurus.com,9012345678,Jack Silver,0,0,0,0,0
Techno Creations,Technology,1010 Creation Ave,Tech City,Techland,hello@technocreations.com,6655667788,Creation Guru,0,0,0,0,0
EcoHome Solutions,Real Estate,789 Green St,Eco City,Sustainland,info@ecohomesolutions.com,1011121314,Eco Builder,0,1,0,0,1
Tech Solutions,Technology,123 Silicon Avenue,Techville,Techland,contact@techsolutions.tech,1234567890,Sam Tech,0,0,0,0,0
FarmFuture,Agriculture,55 Future Lane,Harvestville,AgroNation,info@farmfuture.com,1122334455,Jack Fields,0,0,0,0,0
Nutri Foods,Food,115 Fresh St,FoodCity,FreshLand,info@nutrifoods.com,9089012345,Morgan Fresh,0,0,0,0,0
BuildPro Services,Construction,456 Pro St,Pro City,Proland,info@buildpro.com,7788990011,Jamie Pro,0,0,0,0,0
AgriGrowth,Agriculture,808 Farm Rd,Agri City,AgriLand,contact@agrigrowth.com,1234567891,Farmer Joe,2,1,0,0,1
TravelQuest,Travel,808 Adventure Ave,Travel City,ExploreLand,contact@travelquest.com,8901234567,Emma Martinez,0,0,0,0,0
Tech Innovators,Technology,123 Silicon Avenue,Tech City,Innovatia,contact@techinnovators.com,1234567890,Jamie Tech,0,0,0,0,0
UrbanBuild Constructions,Construction,303 Build St,ConstructCity,Buildland,contact@urbanbuildconstructions.com,6622334455,Alex Mason,0,0,0,0,0
HealthCare Solutions,Healthcare,200 Wellness Ave,Healthtown,Careland,info@healthcaresol.com,1555000555,Dr. Emily H.,0,0,0,0,0
EcoBuild Constructions,Construction,321 Build Rd,Construct City,Buildland,info@ecobuild.com,1223344556,Riley Construct,0,0,0,0,0
Transport Solutions,Transportation,404 Transit Ave,Movetown,Transland,info@transportsolutions.com,7890123456,Travis Move,0,0,0,0,0
HydroGen Power,Energy,46 River Road,Waterville,Canada,contact@hydrogenpower.ca,15123456790,Liam River,0,0,0,0,0
Foodies Delight,Food & Beverage,800 Taste Rd,Flavor City,FoodLand,contact@foodiesdelight.com,6677889900,Chef Cook,0,0,0,0,0
Flavorful Ventures,Food & Beverage,22 Delicious Dr,Foodtown,Culinaryland,contact@flavorfulventures.food,9988777792,Chef Sauce,0,0,0,0,0
Media Masters,Media,909 Broadcast Lane,Mediaville,Broadcastland,contact@mediamasters.com,1777888999,Media Mogul,0,0,0,0,0
Build Quick Solutions,Construction,768 Build Blvd,Construct City,Buildland,contact@buildquick.com,1667788905,Jordan Construct,0,0,0,0,0
Health First,Healthcare,202 Wellness Way,Healthville,Careland,info@healthfirst.com,1334455667,Jordan Health,0,0,0,0,0
BuildRight Construction,Construction,123 Construct Lane,Build City,USA,info@buildright.construct,1990011223,Builder Right,0,0,0,0,0
GeoTherm Co,Energy,321 Earth Ave,Geoville,Terraland,support@geotherm.co,9988771122,Terra Firma,0,0,0,0,0
AquaTech Solutions,Utilities,456 Stream Street,Watertown,Hydroland,support@aquatech.water,9988776656,River Brooks,0,0,0,0,0
Future Tech,Technology,606 Progress Ln,Tech City,Innovatia,contact@futuretech.com,1999000111,Jordan Future,0,0,0,0,0
NewsWave,Media,1010 Broadcast Blvd,Media City,Medialand,contact@newswave.com,1011121315,Ivy News,0,0,0,0,0
Health & Harmony,Healthcare,1500 Wellness Way,HealthCity,WellnessLand,harmony@health.com,134455674,Mia Harmony,0,0,0,0,0
Auto Dynamics,Automotive,606 Drive Lane,Motor City,Autoland,info@autodynamics.com,6789012345,Drive Master,0,0,0,0,0
Auto Innovators,Automotive,707 Drive Ave,Motor City,Autoland,support@autoinnovators.com,1333444555,Auto King,0,0,0,0,0
Constructive Solutions,Construction,1010 Solution St,Construct City,Buildland,info@constructivesolutions.com,3344556687,Jordan Solution,0,0,0,0,0
BuildIt,Construction,800 Build Ave,Construct City,Buildland,contact@buildit.com,1556677999,Jamie Builder,0,0,0,0,0
Media Masters,Media,900 Broadcast Blvd,Media City,Mediatopia,contact@mediamasters.com,7788990011,Jordan Media,0,0,0,0,0
Digital Dynamics,Information Technology,123 Tech Lane,Innovate City,Techland,info@digitaldynamics.com,1223344560,Riley Code,0,0,0,0,0
FashionForward,Fashion,800 Style St.,Fashion City,Trendland,contact@fashionforward.com,7788990011,Fiona Fashion,0,0,0,0,0
Innovatech,Technology,456 Silicon Blvd,Tech City,USA,info@innovatech.com,1234567890,John Doe,0,0,0,0,0
Digital Dynamics,Technology,852 Tech Blvd,Digital City,Techland,info@digitaldynamics.com,7788990011,Ivy Digital,0,0,0,0,0
Gourmet Delights,Food & Beverage,304 Gourmet Rd,Foodville,Tasteland,hello@gourmetdelights.com,4455667789,Chef Clara,0,0,0,0,0
Eco Innovators,Environmental,1111 Green Street,Eco City,Greenland,contact@ecoinnovators.green,5556667778,Eco Leader,0,0,0,0,0
HealthCare Solutions,Healthcare,123 Wellness Ave,Healthtown,Careland,contact@healthcaresolutions.com,1445566778,Jamie Care,0,0,0,0,0
Build Masters,Construction,321 Construct Ave,Buildtown,Buildland,contact@buildmasters.com,1415161718,Noah Builder,0,0,0,0,0
Epicurean Delights,Food & Beverage,146 Gourmet St,Foodville,Cuisineland,info@epicureandelights.com,8899001122,Chef Sweet,0,0,0,0,0
FashionForward,Fashion,88 Style Avenue,Trendville,Fashionland,info@fashionforward.com,2233445566,Style Icon,0,0,0,0,0
EduQuest Academy,Education,1111 Scholar Street,Edu City,Learnland,support@eduquest.com,2334455667,Edu Holdings,0,0,0,0,0
Green Pastures Ltd.,Agriculture,789 Barn Lane,Harvest Town,USA,hello@greenpastures.com,4455667788,Farmer Meadows,0,0,0,0,0
Tech Innovators Inc.,Technology,123 Silicon Ave,TechVille,InnovateLand,contact@techinnovators.com,1234567890,Sam Tech,0,0,0,0,0
Retail Revolution,Retail,147 Shop Street,Retail City,Shopland,hello@retailrevolution.retail,4455667788,Shop Keeper,0,0,0,0,0
EcoBuild Solutions,Construction,456 Eco St,Green City,EcoLand,contact@ecobuild.com,9900112233,Jordan Eco,0,0,0,0,0
Tech Innovators Inc.,Technology,100 Innovation Drive,Tech City,TechLand,contact@techinnovators.com,1234567890,John Doe,0,0,0,0,0
Auto Innovate,Automotive,400 Drive St,Motor City,Japan,support@autoinnovate.com,819012345678,Daisuke Tanaka,0,0,0,0,0
Fashion Forward,Fashion,700 Style St,Fashion City,Stylia,support@fashionforward.fash,1445566778,Coco Chanel,0,0,0,0,0
EduFuture Academy,Education,789 Learning Lane,Knowledge City,Learnland,contact@edufutureacademy.com,1122334455,Patricia Edu,0,0,0,0,0
Wellness World,Healthcare,333 Health Blvd,Wellness City,Careland,support@wellnessworld.com,1415161718,Jack Blue,0,0,0,0,0
EcoFriendly Products,Manufacturing,852 Green Lane,EcoCity,Sustainland,support@ecofriendly.com,7788990010,Greta Green,0,0,1,0,0
EcoFriendly Solutions,Consulting,1515 Eco Consulting Ave,EcoCity,Sustainland,info@ecofriendly.com,9678901234,Ethan Green,0,0,0,0,0
Eco Logistics,Logistics,456 Transport Rd,Eco City,Greenland,info@ecologistics.green,2345678907,Eco Transport,0,0,0,0,0
Fashion Forward,Retail,789 Style Blvd,Fashion Town,Trendland,contact@fashionforward.com,4444555666,Alex Style,0,0,0,0,0
Gastronomy Group,Food & Beverage,162 Gourmet Rd,Food City,Culinaryland,support@gastronomygroup.com,1556677889,Alexis Pastry,0,0,0,0,0
Foodies Delight,Food & Beverage,800 Gourmet Rd,FoodCity,TasteLand,info@foodiesdelight.food,7788990011,Charlotte Chef,0,0,0,0,0
Green Pastures,Agriculture,60 Greenway,Greenville,Farmville,hello@greenpastures.com,1122334470,Hank Fields,0,0,0,0,0
TechnoSphere,Technology,321 Sphere Street,Innovate City,Techland,sphere@technosphere.tech,1234567898,Jamie Lee,0,0,0,0,0
Green Energy Solutions,Energy,789 Solar Street,Greenville,EcoLand,contact@greenenergysolutions.com,9876543210,Pat Green,0,0,0,0,0
Eco Builders,Construction,111 Green Lane,Buildtown,Constructland,contact@ecobuilders.com,3344556677,Builder Bob,0,0,0,0,0
AgriGrowth,Agriculture,99 Farm Road,Agro City,Farmistan,info@agrigrowth.com,3344556677,Farmer Joe,0,0,0,0,0
Green Energy Co,Energy,123 Solar Rd,Sun City,Solaria,contact@greenenergy.com,1234567890,Solar King,0,0,0,0,0
Tech Innovators,Technology,123 Silicon Avenue,Techville,Innovatia,info@techinnovators.com,1234567890,Innovate Holdings,0,0,0,0,0
Eco Builders,Construction,404 Green St,Eco City,Sustainia,info@ecobuilders.com,1213141516,Riley Builder,2,2,2,2,3
Travel Adventures,Travel & Leisure,55 Explore Ave,Adventure City,Wanderland,support@traveladventures.com,4455667788,Morgan Explorer,0,0,0,0,0
EduTech Pioneers,Education,400 Learning St,EduCity,LearnLand,info@edutechpioneers.com,3456789012,Carol Learn,0,0,0,0,0
Green Solutons,Energy,25 Solar Dr.,Eco City,Greenland,info@greensolutions.com,9876543216,George Green,0,0,0,0,0
Edu Ventures,Education,212 Learning Lane,Edu City,Learnland,info@eduventures.edu,6667778894,Edu Partner,0,0,0,0,0
UrbanBuild Co,Construction,987 Brick Rd,Buildtown,Constructia,info@urbanbuildco.com,4433221100,Pat Mason,0,0,0,0,0
Entertainment Hub,Entertainment,1212 Fun Avenue,Fun City,Playland,contact@entertainmenthub.com,1314151617,Fun Master,0,0,0,0,0
RiverFlow Hydraulics,Manufacturing,1111 River Rd,Flow City,Hydroland,contact@riverflow.hydraulics,1213141516,Flow Engineer,0,0,0,0,0
TechWave Solutions,Technology,400 Innovation Dr,TechCity,InnoLand,support@techwave.sol,3344556677,Lucas Tech,0,0,0,0,0
Motorway Mechanics,Automotive,803 Motorway,Autotown,Carland,service@motorwaymech.com,5566778899,Mr. Quick,0,0,0,0,0
Drive Dynamics,Automotive,444 Speed Lane,Motor City,Autoland,contact@drivedynamics.com,1516171819,Karen Black,0,0,0,0,0
Fashion Forward,Retail,654 Style Blvd,Trend City,Fashionland,info@fashionforward.com,3344556677,Taylor Style,0,0,0,0,0
AgriGrow Farms,Agriculture,101 Farm Lane,Agro City,Farmville,contact@agrigrow.com,4455667788,Chris Grow,3,2,1,1,2
Fitness Fanatics,Health & Fitness,753 Workout Rd,Fit City,Healthland,info@fitnessfanatics.com,1888999000,Ms. Fit Life,0,0,0,0,0
Vogue Ventures,Fashion,115 Style St,Fashion City,Trendland,contact@vogueventures.com,6677889904,Anna Wintour,0,0,0,0,0
TechSavvy Solutions,Technology,505 Tech Park,Innovate,Techland,support@techsavvy.solutions,9900112233,Gadget Guru,0,0,0,0,0
Sustainable Energy Group,Renewable Energy,456 Greenway Dr.,Eco City,Greenland,info@sustainableenergy.com,1234567893,Eli Green,0,0,0,0,0
AgroPros,Agriculture,15 Greenfield Road,Farmville,AgroNation,info@agropros.com,1122334466,Farmer Joe,0,0,0,0,0
Tasteful Treats LLC,Food & Beverage,710 Market St,Foodville,GastroLand,hello@tastefultreats.com,1901987656,Alex Fresh,0,0,0,0,0
Fitness Fanatics,Health & Fitness,1212 Muscle Rd,Fit City,Healthland,info@fitnessfanatics.com,1011121314,Fit Guru,0,0,0,0,0
Foodies Delight,Food & Beverage,12 Gourmet Street,Flavor Town,Cuisineland,contact@foodiesdelight.food,6789012345,Fiona Feast,0,0,0,0,0
TechLand Venturs,Technology,1300 Venture St.,TechVille,TechLand,contact@techlandventurs.com,9900223353,Morgan Green,0,0,0,0,0
Tech Innovators,Technology,99 Silicon Ave.,Tech City,InnovateLand,info@techinnovators.com,8800987655,Future Tech Group,0,0,0,0,0
